season,team,opening_day_payroll_usd,wins,prorated_wins,runs_scored,runs_allowed,pyth_wpct,pyth_wins_162,dollars_per_win,predicted_wins,wins_above_expected,season_slope,season_intercept,season_r2,made_playoffs
2000,Chicago Cubs,60539333,65,65.0,764,904,0.4185892513868572,67.81145872467087,931374.3538461538,82.16977691871315,-14.358318194042283,7.094060214990803,53.06076726789287,0.11233990938083482,False
2000,Arizona Diamondbacks,81027833,85,85.0,792,754,0.5234684645467683,84.80189125657647,953268.6235294116,84.23769140584585,0.564199850730617,7.094060214990803,53.06076726789287,0.11233990938083482,False
2000,Texas Rangers,70795921,71,71.0,848,974,0.4310778352795414,69.83460931528572,997125.647887324,83.28005480440186,-13.445445489116139,7.094060214990803,53.06076726789287,0.11233990938083482,False
2000,Los Angeles Dodgers,88124286,86,86.0,798,729,0.5429374161725421,87.95586141995182,1024701.0,84.83327639541909,3.122585024532725,7.094060214990803,53.06076726789287,0.11233990938083482,False
2000,New York Yankees,92538260,87,87.0,871,814,0.5331473175072651,86.36986543617694,1063658.1609195403,85.17999164795444,1.1898737882224992,7.094060214990803,53.06076726789287,0.11233990938083482,True
2000,Baltimore Orioles,81447435,74,74.0,794,913,0.4317986041991966,69.95137388026984,1100641.0135135136,84.27433314841713,-14.322959268147287,7.094060214990803,53.06076726789287,0.11233990938083482,False
2001,Minnesota Twins,24350000,85,85.0,771,766,0.5031024635676574,81.5025990979605,286470.5882352941,74.17071645897116,7.331882638989342,7.6274497530690875,49.81984019161905,0.06748832976045005,False
2001,Oakland Athletics,33810750,102,102.0,884,645,0.6457316735945547,104.60853112231788,331477.9411764706,76.674403574645,27.934127547672887,7.6274497530690875,49.81984019161905,0.06748832976045005,True
2001,Miami Marlins,35504167,76,76.0,742,744,0.4987287847149211,80.79406312381722,467160.09210526315,77.04716673562662,3.7468963881906063,7.6274497530690875,49.81984019161905,0.06748832976045005,False
2001,Philadelphia Phillies,41664167,86,86.0,746,719,0.5173314892893044,83.8077012648673,484467.0581395349,78.26749298533345,5.540208279533857,7.6274497530690875,49.81984019161905,0.06748832976045005,False
2001,San Diego Padres,38333117,79,79.0,789,812,0.4861402747386686,78.75472450766432,485229.32911392406,77.63191850704433,1.1228060006199883,7.6274497530690875,49.81984019161905,0.06748832976045005,False
2001,Washington Nationals,34774500,68,68.0,670,812,0.4102738780608284,66.4643682458542,511389.70588235295,76.88877732362275,-10.424409077768544,7.6274497530690875,49.81984019161905,0.06748832976045005,False
2001,Kansas City Royals,35643000,65,65.0,729,858,0.4222255612891185,68.40054092883719,548353.8461538461,77.07693441634504,-8.676393487507852,7.6274497530690875,49.81984019161905,0.06748832976045005,False
2001,Los Angeles Angels,46568180,75,75.0,691,730,0.4744239135634775,76.85667399728335,620909.0666666667,79.11624523998088,-2.2595712426975325,7.6274497530690875,49.81984019161905,0.06748832976045005,False
2001,Milwaukee Brewers,43089333,68,68.0,740,806,0.459282789188829,74.40381184859031,633666.6617647059,78.52403476338006,-4.12022291478975,7.6274497530690875,49.81984019161905,0.06748832976045005,False
2001,Houston Astros,60382667,93,93.0,847,769,0.5466004883885068,88.5492791189381,649275.9892473118,81.09773936253994,7.451539756398162,7.6274497530690875,49.81984019161905,0.06748832976045005,True
2001,Seattle Mariners,75652500,116,116.0,927,627,0.6787797839023304,109.96232499217751,652176.724137931,82.81733565249006,27.144989339687456,7.6274497530690875,49.81984019161905,0.06748832976045005,True
2001,Cincinnati Reds,45227882,66,66.0,735,850,0.4305198232916129,69.7442113732413,685270.9393939395,78.89349533146972,-9.149283958228423,7.6274497530690875,49.81984019161905,0.06748832976045005,False
2001,San Francisco Giants,63332667,90,90.0,799,748,0.5314692034666385,86.09801096159543,703696.3,81.46156237602442,4.636448585571017,7.6274497530690875,49.81984019161905,0.06748832976045005,False
2001,Chicago Cubs,64015833,88,88.0,777,701,0.5483834732310757,88.83812266343426,727452.6477272727,81.54339866502599,7.294723998408273,7.6274497530690875,49.81984019161905,0.06748832976045005,False
2001,Chicago White Sox,62363000,83,83.0,798,795,0.501814592904933,81.29396405059914,751361.4457831326,81.34387760263279,-0.04991355203364378,7.6274497530690875,49.81984019161905,0.06748832976045005,False
2001,Detroit Tigers,49831167,66,66.0,724,876,0.4090921432382387,66.27292720459468,755017.6818181818,79.63280021230167,-13.359873007706994,7.6274497530690875,49.81984019161905,0.06748832976045005,False
2001,St. Louis Cardinals,77270855,93,93.0,814,684,0.5816268263388606,94.22354586689542,830869.4086021505,82.978781002635,11.244764864260418,7.6274497530690875,49.81984019161905,0.06748832976045005,True
2001,Pittsburgh Pirates,52698333,62,62.0,657,858,0.3758913329964524,60.89439594542529,849973.1129032258,80.05950409466702,-19.165108149241732,7.6274497530690875,49.81984019161905,0.06748832976045005,False
2001,Arizona Diamondbacks,81206513,92,92.0,818,677,0.5885579621137431,95.34638986242638,882679.4891304348,83.35770207621918,11.988687786207194,7.6274497530690875,49.81984019161905,0.06748832976045005,True
2001,Tampa Bay Rays,54951602,62,62.0,672,887,0.3701353388227849,59.96192488929116,886316.1612903225,80.3788578725271,-20.416932983235945,7.6274497530690875,49.81984019161905,0.06748832976045005,False
2001,Toronto Blue Jays,75798500,80,80.0,767,753,0.5087554936667639,82.41838997401575,947481.25,82.83204150466551,-0.41365153064975857,7.6274497530690875,49.81984019161905,0.06748832976045005,False
2001,Colorado Rockies,71068000,73,73.0,923,906,0.5093173406528109,82.50940918575536,973534.2465753424,82.34051843429907,0.1688907514562885,7.6274497530690875,49.81984019161905,0.06748832976045005,False
2001,Cleveland Guardians,91974979,91,91.0,897,821,0.5434777046740916,88.04338815720284,1010714.0549450548,84.3074806573126,3.7359074998902457,7.6274497530690875,49.81984019161905,0.06748832976045005,True
2001,Atlanta Braves,91851687,88,88.0,729,643,0.5576814416932349,90.34439355430403,1043769.1704545454,84.29724923989718,6.04714431440685,7.6274497530690875,49.81984019161905,0.06748832976045005,True
2001,New York Mets,93174428,82,82.0,642,713,0.4519074214281395,73.2090022713586,1136273.512195122,84.40630749251832,-11.197305221159723,7.6274497530690875,49.81984019161905,0.06748832976045005,False
2001,Baltimore Orioles,72426328,63,63.0,687,829,0.4115410135281218,66.66964419155573,1149624.253968254,82.48492676301643,-15.815282571460699,7.6274497530690875,49.81984019161905,0.06748832976045005,False
2001,New York Yankees,109791893,95,95.0,804,713,0.5570183586108456,90.236974094957,1155704.1368421053,85.6580740960926,4.578899998864401,7.6274497530690875,49.81984019161905,0.06748832976045005,True
2001,Texas Rangers,88504421,73,73.0,890,968,0.4577987745626389,74.1634014791475,1212389.3287671234,84.01409791821283,-9.85069643906533,7.6274497530690875,49.81984019161905,0.06748832976045005,False
2001,Los Angeles Dodgers,108980952,86,86.0,758,744,0.5088301684785269,82.43048729352137,1267220.3720930233,85.60152740667193,-3.1710401131505677,7.6274497530690875,49.81984019161905,0.06748832976045005,False
2001,Boston Red Sox,109558908,82,82.0,772,745,0.5169360338855576,83.74363748946034,1336084.243902439,85.64187099092129,-1.8982335014609504,7.6274497530690875,49.81984019161905,0.06748832976045005,False
2002,Oakland Athletics,39679746,103,103.0,800,654,0.593457410706043,96.14010053437896,385240.2524271845,71.82273764407725,24.31736289030171,19.9672521419809,-1.6735403250848926,0.27365203793851767,True
2002,Minnesota Twins,40225000,94,94.0,768,712,0.5357165467518901,86.78608057380619,427925.5319148936,72.0952469413165,14.690833632489685,19.9672521419809,-1.6735403250848926,0.27365203793851767,True
2002,Washington Nationals,38670500,83,83.0,735,718,0.5109784933789971,82.77851592739754,465909.6385542169,71.30830444021814,11.470211487179398,19.9672521419809,-1.6735403250848926,0.27365203793851767,False
2002,Miami Marlins,41979917,79,79.0,699,763,0.4589125763198514,74.34383736381592,531391.3544303797,72.94790140878365,1.3959359550322716,19.9672521419809,-1.6735403250848926,0.27365203793851767,False
2002,Cincinnati Reds,45050390,78,78.0,709,774,0.4586936980214009,74.30837907946695,577569.1025641026,74.35739580365778,-0.04901672419083525,19.9672521419809,-1.6735403250848926,0.27365203793851767,False
2002,Pittsburgh Pirates,42323598,72,72.0,641,730,0.4401836900831661,71.30975779347291,587827.75,73.11070371187381,-1.800945918400899,19.9672521419809,-1.6735403250848926,0.27365203793851767,False
2002,Los Angeles Angels,61721667,99,99.0,851,644,0.6288790334342081,101.87840341634173,623451.1818181818,80.64415293215406,21.23425048418767,19.9672521419809,-1.6735403250848926,0.27365203793851767,True
2002,Tampa Bay Rays,34380000,55,55.0,673,918,0.3545447198421662,57.43624461443092,625090.9090909091,68.96011494496454,-11.523870330533626,19.9672521419809,-1.6735403250848926,0.27365203793851767,False
2002,San Diego Padres,41425000,66,66.0,662,815,0.4032148778509438,65.3208102118529,627651.5151515151,72.68220169820877,-7.3613914863558705,19.9672521419809,-1.6735403250848926,0.27365203793851767,False
2002,Chicago White Sox,57052833,81,81.0,856,798,0.5341156900962828,86.52674179559781,704355.9629629629,79.07358273166805,7.4531590639297605,19.9672521419809,-1.6735403250848926,0.27365203793851767,False
2002,Philadelphia Phillies,57955000,80,80.0,710,724,0.4908570813603837,79.51884718038217,724437.5,79.38685122820773,0.13199595217443516,19.9672521419809,-1.6735403250848926,0.27365203793851767,False
2002,Houston Astros,63448417,84,84.0,749,695,0.5349907809194104,86.66850650894449,755338.2976190476,81.19509352375864,5.4734129851858455,19.9672521419809,-1.6735403250848926,0.27365203793851767,False
2002,Kansas City Royals,47257000,62,62.0,737,891,0.4090319734552646,66.26317969975287,762209.6774193548,75.31221282993029,-9.04903313017742,19.9672521419809,-1.6735403250848926,0.27365203793851767,False
2002,St. Louis Cardinals,74098267,97,97.0,787,648,0.5898748671546858,95.5597284790591,763899.6597938144,84.29331019852575,11.266418280533358,19.9672521419809,-1.6735403250848926,0.27365203793851767,True
2002,Colorado Rockies,56851043,73,73.0,778,898,0.4303337360254975,69.7140652361306,778781.4109589041,79.00283542847804,-9.288770192347442,19.9672521419809,-1.6735403250848926,0.27365203793851767,False
2002,San Francisco Giants,78299835,95,95.0,783,616,0.6097269391535435,98.77576414287404,824208.7894736842,85.39457106443248,13.381193078441555,19.9672521419809,-1.6735403250848926,0.27365203793851767,True
2002,Seattle Mariners,80282668,93,93.0,814,699,0.5718022282116462,92.63196097028668,863254.4946236559,85.89391732430431,6.738043645982373,19.9672521419809,-1.6735403250848926,0.27365203793851767,False
2002,Milwaukee Brewers,50287833,56,56.0,627,821,0.3762570115576101,60.953635872332846,897997.0178571428,76.55342450678428,-15.599788634451436,19.9672521419809,-1.6735403250848926,0.27365203793851767,False
2002,Baltimore Orioles,60493487,67,67.0,667,773,0.4314082283691118,69.88813299579613,902887.8656716418,80.2428245450702,-10.35469154927408,19.9672521419809,-1.6735403250848926,0.27365203793851767,False
2002,Atlanta Braves,93470367,101,101.0,708,565,0.600882963762698,97.34304012955708,925449.1782178218,88.93075065014818,8.412289479408898,19.9672521419809,-1.6735403250848926,0.27365203793851767,True
2002,Toronto Blue Jays,76864333,78,78.0,813,828,0.4911177203801153,79.56107070157869,985440.1666666666,85.02510627684339,-5.4640355752647025,19.9672521419809,-1.6735403250848926,0.27365203793851767,False
2002,Detroit Tigers,55048000,55,55.0,575,864,0.3178845514634854,51.49729733708464,1000872.7272727272,78.35931016724864,-26.862012830163998,19.9672521419809,-1.6735403250848926,0.27365203793851767,False
2002,Los Angeles Dodgers,94850952,92,92.0,713,643,0.5473932589691595,88.67770795300383,1030988.6086956522,89.22351604497634,-0.5458080919725035,19.9672521419809,-1.6735403250848926,0.27365203793851767,False
2002,Arizona Diamondbacks,102820000,98,98.0,819,674,0.5911161923961553,95.76082316817715,1049183.6734693877,90.83433723992967,4.926485928247487,19.9672521419809,-1.6735403250848926,0.27365203793851767,True
2002,Cleveland Guardians,78909448,74,74.0,739,837,0.4404743837920357,71.35685017430978,1066343.8918918918,85.54942651900389,-14.192576344694103,19.9672521419809,-1.6735403250848926,0.27365203793851767,False
2002,Chicago Cubs,75690833,67,67.0,706,759,0.4660068080218977,75.49310289954742,1129713.9253731344,84.71791205747269,-9.224809157925264,19.9672521419809,-1.6735403250848926,0.27365203793851767,False
2002,Boston Red Sox,108366060,93,93.0,859,665,0.6194169407632557,100.34554440364742,1165226.4516129033,91.88331790387474,8.462226499772683,19.9672521419809,-1.6735403250848926,0.27365203793851767,False
2002,New York Yankees,125928583,103,103.0,897,697,0.6194239212892917,100.34667524886524,1222607.6019417476,94.88239926191483,5.464275986950412,19.9672521419809,-1.6735403250848926,0.27365203793851767,True
2002,New York Mets,94633593,75,75.0,690,703,0.4913326509565097,79.59588945495457,1261781.24,89.17770688558595,-9.581817430631375,19.9672521419809,-1.6735403250848926,0.27365203793851767,False
2002,Texas Rangers,105302124,72,72.0,843,882,0.4777228530481165,77.39110219379488,1462529.5,91.31063014722865,-13.919527953433771,19.9672521419809,-1.6735403250848926,0.27365203793851767,False
2003,Tampa Bay Rays,19630000,63,63.0,715,852,0.4167237912061506,67.50925417539639,311587.3015873016,65.65735859935218,1.851895576044214,12.7769795269294,27.619536599990933,0.1805262264658335,False
2003,Kansas City Royals,40518000,83,83.0,836,867,0.482126577063681,78.10450548431632,488168.6746987952,74.91667354222703,3.1878319420892893,12.7769795269294,27.619536599990933,0.1805262264658335,False
2003,Oakland Athletics,50260834,96,96.0,768,643,0.5819115827936142,94.2696764125655,523550.3541666667,77.669854610291,16.599821802274505,12.7769795269294,27.619536599990933,0.1805262264658335,True
2003,Miami Marlins,49050000,91,91.0,751,692,0.5382408511409065,87.19501788482685,539010.989010989,77.35827595826628,9.836741926560578,12.7769795269294,27.619536599990933,0.1805262264658335,True
2003,Chicago White Sox,51010000,86,86.0,791,715,0.5477427605529301,88.73432720957469,593139.5348837209,77.85889725728462,10.875429952290062,12.7769795269294,27.619536599990933,0.1805262264658335,False
2003,Toronto Blue Jays,51269000,86,86.0,894,826,0.538883464246586,87.29912120794692,596151.1627906977,77.92360740836128,9.375513799585647,12.7769795269294,27.619536599990933,0.1805262264658335,False
2003,Milwaukee Brewers,40627000,68,68.0,714,873,0.4044325106711818,65.51806672873145,597455.8823529412,74.9509995415144,-9.432932812782951,12.7769795269294,27.619536599990933,0.1805262264658335,False
2003,Minnesota Twins,55505000,90,90.0,801,758,0.526394572614819,85.27592076360068,616722.2222222222,78.93793125584043,6.3379895077602555,12.7769795269294,27.619536599990933,0.1805262264658335,True
2003,Washington Nationals,51948500,83,83.0,711,716,0.4967288497867212,80.47007366544885,625885.5421686746,78.09183630389444,2.3782373615544117,12.7769795269294,27.619536599990933,0.1805262264658335,False
2003,Cleveland Guardians,48584834,68,68.0,699,778,0.4496915862074527,72.85003696560733,714482.8529411765,77.23652716870892,-4.386490203101587,12.7769795269294,27.619536599990933,0.1805262264658335,False
2003,Pittsburgh Pirates,54812429,75,75.0,753,801,0.4704737397228638,76.21674583510394,730832.3866666667,78.77750181461985,-2.5607559795159176,12.7769795269294,27.619536599990933,0.1805262264658335,False
2003,San Diego Padres,47928000,64,64.0,678,831,0.4046607211214002,65.55503682166683,748875.0,77.0626128032068,-11.507575981539972,12.7769795269294,27.619536599990933,0.1805262264658335,False
2003,Houston Astros,71040000,87,87.0,805,677,0.5809981070451149,94.1216933413086,816551.724137931,82.09090639019837,12.03078695111023,12.7769795269294,27.619536599990933,0.1805262264658335,False
2003,Philadelphia Phillies,70780000,86,86.0,791,697,0.5594864584957675,90.63680627631432,823023.2558139535,82.04405801339959,8.592748262914725,12.7769795269294,27.619536599990933,0.1805262264658335,False
2003,San Francisco Giants,82852167,100,100.0,755,638,0.5775645776690084,93.56546158237936,828521.67,84.05619494776036,9.509266634618996,12.7769795269294,27.619536599990933,0.1805262264658335,True
2003,Cincinnati Reds,59355667,69,69.0,694,886,0.3847156957927793,62.323942718430246,860227.0579710145,79.79494069408294,-17.470997975652693,12.7769795269294,27.619536599990933,0.1805262264658335,False
2003,Chicago Cubs,79868333,88,88.0,724,683,0.52707617244845,85.3863399366489,907594.6931818182,83.58755504160516,1.7987848950437382,12.7769795269294,27.619536599990933,0.1805262264658335,True
2003,Colorado Rockies,67179667,74,74.0,853,892,0.4779050482666319,77.42061781919436,907833.337837838,81.37702496771146,-3.9564071485171013,12.7769795269294,27.619536599990933,0.1805262264658335,False
2003,Seattle Mariners,86959167,93,93.0,795,637,0.6020786567679509,97.53674239640804,935044.8064516129,84.67435498420902,12.862387412199027,12.7769795269294,27.619536599990933,0.1805262264658335,False
2003,Arizona Diamondbacks,80640333,84,84.0,717,685,0.5211920521210693,84.43311244361323,960003.9642857144,83.71046310012478,0.7226493434884418,12.7769795269294,27.619536599990933,0.1805262264658335,False
2003,St. Louis Cardinals,83486666,85,85.0,876,796,0.5466475303495756,88.55689991663124,982196.0705882352,84.15367092383754,4.4032289927937,12.7769795269294,27.619536599990933,0.1805262264658335,False
2003,Los Angeles Angels,79031667,77,77.0,736,743,0.495535820697901,80.27680295305997,1026385.2857142856,83.45300295670779,-3.1762000036478213,12.7769795269294,27.619536599990933,0.1805262264658335,False
2003,Baltimore Orioles,73877500,71,71.0,743,820,0.4528915455644052,73.36843038143365,1040528.1690140844,82.59131957130698,-9.222889189873328,12.7769795269294,27.619536599990933,0.1805262264658335,False
2003,Atlanta Braves,106243667,101,101.0,907,740,0.5977071598262826,96.8285598918578,1051917.495049505,87.23353974535867,9.595020146499124,12.7769795269294,27.619536599990933,0.1805262264658335,True
2003,Boston Red Sox,99946500,95,95.0,961,809,0.5846729653118576,94.71702038052094,1052068.4210526317,86.45286427114159,8.264156109379343,12.7769795269294,27.619536599990933,0.1805262264658335,True
2003,Detroit Tigers,49168000,43,43.0,591,928,0.2978097474980763,48.24517909468836,1143441.8604651163,77.38897673225,-29.14379763756164,12.7769795269294,27.619536599990933,0.1805262264658335,False
2003,Los Angeles Dodgers,105872620,85,85.0,574,556,0.5139056565264063,83.25271635727782,1245560.2352941176,87.18883912547571,-3.9361227681978903,12.7769795269294,27.619536599990933,0.1805262264658335,False
2003,Texas Rangers,103491667,71,71.0,826,969,0.4210593820408312,68.21161989061467,1457629.1126760563,86.89821936667404,-18.68659947605937,12.7769795269294,27.619536599990933,0.1805262264658335,False
2003,New York Yankees,152749814,101,101.0,877,716,0.5964917207458812,96.63165876083276,1512374.396039604,91.8724288820369,4.759229878795864,12.7769795269294,27.619536599990933,0.1805262264658335,True
2003,New York Mets,117176429,66,66.0,642,754,0.4258273861643503,68.98403655862475,1775400.4393939397,88.48498787717587,-19.500951318551117,12.7769795269294,27.619536599990933,0.1805262264658335,False
2004,Milwaukee Brewers,27518500,67,67.0,634,757,0.4184242581167046,67.78472981490616,410723.8805970149,69.67724441087444,-1.8925145959682794,13.832812922549069,23.823426835897056,0.27740823103048284,False
2004,Tampa Bay Rays,29506667,70,70.0,714,842,0.4216023366159979,68.29957853179165,421523.8142857143,70.64219006816707,-2.342611536375415,13.832812922549069,23.823426835897056,0.27740823103048284,False
2004,Cleveland Guardians,34569300,80,80.0,858,857,0.5005738636720873,81.09296591487815,432116.25,72.83261277343092,8.260353141447226,13.832812922549069,23.823426835897056,0.27740823103048284,False
2004,Pittsburgh Pirates,32227929,72,72.0,680,744,0.4580618344619545,74.20601718283663,447610.125,71.86248207914456,2.3435351036920764,13.832812922549069,23.823426835897056,0.27740823103048284,False
2004,Miami Marlins,42118042,83,83.0,718,700,0.5118279327359467,82.91612510322337,507446.2891566265,75.56473435112785,7.3513907520955115,13.832812922549069,23.823426835897056,0.27740823103048284,False
2004,Cincinnati Reds,43067858,76,76.0,750,907,0.4084329088799218,66.16613123854732,566682.3421052631,75.87321665975722,-9.707085421209896,13.832812922549069,23.823426835897056,0.27740823103048284,False
2004,Minnesota Twins,53585000,92,92.0,780,715,0.5410702793824901,87.6533852599634,582445.6521739131,78.89557857176364,8.757806688199764,13.832812922549069,23.823426835897056,0.27740823103048284,True
2004,Texas Rangers,54825973,89,89.0,860,794,0.5388082077441138,87.28692965454643,616022.1685393258,79.21227893350333,8.074650721043099,13.832812922549069,23.823426835897056,0.27740823103048284,False
2004,San Diego Padres,54639503,87,87.0,768,705,0.5402324310050496,87.51765382281803,628040.264367816,79.165151616017,8.352502206801034,13.832812922549069,23.823426835897056,0.27740823103048284,False
2004,Detroit Tigers,46353554,72,72.0,827,844,0.4900628075405599,79.39017482157071,643799.3611111111,76.89021892201288,2.4999558995578326,13.832812922549069,23.823426835897056,0.27740823103048284,False
2004,Washington Nationals,43197500,67,67.0,635,769,0.4119668803287853,66.73863461326322,644738.8059701492,75.91479336967984,-9.176158756416626,13.832812922549069,23.823426835897056,0.27740823103048284,False
2004,Baltimore Orioles,51212653,78,78.0,842,830,0.5070118394430275,82.13591798977046,656572.4743589744,78.26919356015665,3.866724429613811,13.832812922549069,23.823426835897056,0.27740823103048284,False
2004,Oakland Athletics,59825167,91,91.0,793,742,0.5316441275351748,86.12634866069831,657419.4175824176,80.41936316297085,5.706985497727459,13.832812922549069,23.823426835897056,0.27740823103048284,False
2004,St. Louis Cardinals,75633517,105,105.0,855,659,0.6211667999265915,100.62902158810785,720319.2095238095,83.66278577684166,16.966235811266188,13.832812922549069,23.823426835897056,0.27740823103048284,True
2004,Toronto Blue Jays,50017000,67,67.0,719,823,0.4357618258001481,70.593415779624,746522.3880597015,77.94241157573103,-7.348995796107033,13.832812922549069,23.823426835897056,0.27740823103048284,False
2004,Chicago White Sox,65212500,83,83.0,865,831,0.5196594660749073,84.18483350413499,785692.7710843374,81.61209390333056,2.572739600804425,13.832812922549069,23.823426835897056,0.27740823103048284,False
2004,Houston Astros,74666303,92,92.0,803,698,0.5659839908686625,91.68940652072332,811590.25,83.48474863732622,8.204657883397104,13.832812922549069,23.823426835897056,0.27740823103048284,True
2004,Kansas City Royals,47609000,58,58.0,720,905,0.3909739690019579,63.33778297831718,820844.8275862068,77.25988497378124,-13.922101995464061,13.832812922549069,23.823426835897056,0.27740823103048284,False
2004,San Francisco Giants,82019167,91,91.0,850,770,0.5477062500693554,88.72841251123558,901309.5274725276,84.78398274334657,3.9444297678890052,13.832812922549069,23.823426835897056,0.27740823103048284,False
2004,Atlanta Braves,88507788,96,96.0,803,668,0.5858161479136541,94.90221596201197,921956.125,85.83717970319483,9.06503625881713,13.832812922549069,23.823426835897056,0.27740823103048284,True
2004,Colorado Rockies,64590403,68,68.0,833,923,0.4493448097350688,72.79385917708115,949858.8676470588,81.47950184091987,-8.68564266383872,13.832812922549069,23.823426835897056,0.27740823103048284,False
2004,Los Angeles Dodgers,89694342,93,93.0,761,684,0.5498095773703855,89.06915153400244,964455.2903225806,86.02139323728399,3.047758296718456,13.832812922549069,23.823426835897056,0.27740823103048284,True
2004,Chicago Cubs,91101667,89,89.0,789,665,0.579561389924858,93.888945167827,1023614.2359550562,86.23674817516385,7.65219699266315,13.832812922549069,23.823426835897056,0.27740823103048284,False
2004,Philadelphia Phillies,93219167,86,86.0,840,781,0.5352037258781455,86.70300359225956,1083943.8023255814,86.5545882088452,0.14841538341435978,13.832812922549069,23.823426835897056,0.27740823103048284,False
2004,Los Angeles Angels,101084667,92,92.0,836,734,0.5621049967562367,91.06100947451034,1098746.3804347827,87.67511657178768,3.3858929027226594,13.832812922549069,23.823426835897056,0.27740823103048284,True
2004,Boston Red Sox,125208542,98,98.0,949,768,0.6026886231201223,97.6355569454598,1277638.1836734691,90.63564604579246,6.999910899667341,13.832812922549069,23.823426835897056,0.27740823103048284,True
2004,Seattle Mariners,81543833,63,63.0,698,823,0.4223145037900401,68.4149496139865,1294346.5555555555,84.70358283862218,-16.28863322463569,13.832812922549069,23.823426835897056,0.27740823103048284,False
2004,Arizona Diamondbacks,70204984,51,51.0,615,899,0.3271633952224121,53.00047002603076,1376568.31372549,82.63251474644105,-29.632044720410285,13.832812922549069,23.823426835897056,0.27740823103048284,False
2004,New York Mets,100629303,71,71.0,684,731,0.4690932420108281,75.99310520575416,1417314.126760563,87.6126620405132,-11.619556834759038,13.832812922549069,23.823426835897056,0.27740823103048284,False
2004,New York Yankees,182835513,101,101.0,897,808,0.5511543363957283,89.28700249610799,1810252.603960396,95.8728351884604,-6.585832692352412,13.832812922549069,23.823426835897056,0.27740823103048284,True
2005,Tampa Bay Rays,29893567,67,67.0,750,936,0.3931848810254206,63.69595072611815,446172.6417910448,71.86735147195921,-8.171400745841062,11.594637541706799,32.47290883422418,0.20537566198146517,False
2005,Cleveland Guardians,41830400,93,93.0,790,642,0.5957356192464394,96.50917031792318,449789.247311828,75.76291827064902,20.746252047274155,11.594637541706799,32.47290883422418,0.20537566198146517,False
2005,Milwaukee Brewers,40234833,81,81.0,726,697,0.5190043476823838,84.07870432454618,496726.3333333333,75.31200009250375,8.766704232042429,11.594637541706799,32.47290883422418,0.20537566198146517,False
2005,Toronto Blue Jays,45336500,80,80.0,775,705,0.5445361097390871,88.2148497777321,566706.25,76.6961602071049,11.518689570627203,11.594637541706799,32.47290883422418,0.20537566198146517,False
2005,Pittsburgh Pirates,38138000,67,67.0,680,769,0.4425864077362501,71.69899805327252,569223.8805970149,74.69143245202397,-2.992434398751456,11.594637541706799,32.47290883422418,0.20537566198146517,False
2005,Washington Nationals,48581500,81,81.0,639,673,0.4763949148348832,77.17597620325108,599771.6049382716,77.49770158668326,-0.32172538343218093,11.594637541706799,32.47290883422418,0.20537566198146517,False
2005,Oakland Athletics,55869262,88,88.0,772,658,0.5740804402283309,93.0010313169896,634877.9772727273,79.11830209565494,13.882729221334657,11.594637541706799,32.47290883422418,0.20537566198146517,False
2005,Kansas City Royals,36881000,56,56.0,701,935,0.3637002220630242,58.919435974209925,658589.2857142857,74.30284226628086,-15.383406292070937,11.594637541706799,32.47290883422418,0.20537566198146517,False
2005,Minnesota Twins,56615000,83,83.0,688,662,0.5176911856353897,83.86597207293313,682108.4337349398,79.27204250949774,4.593929563435395,11.594637541706799,32.47290883422418,0.20537566198146517,False
2005,Texas Rangers,55307258,79,79.0,865,858,0.504003676136921,81.6485955341812,700091.8734177215,79.00107791590341,2.6475176182777886,11.594637541706799,32.47290883422418,0.20537566198146517,False
2005,Colorado Rockies,47789000,67,67.0,740,862,0.4268874464013641,69.15576631702099,713268.6567164179,77.30700095959506,-8.151234642574067,11.594637541706799,32.47290883422418,0.20537566198146517,False
2005,Miami Marlins,60375961,83,83.0,717,732,0.4902937908074964,79.42759411081443,727421.2168674698,80.01777552260529,-0.5901814117908657,11.594637541706799,32.47290883422418,0.20537566198146517,False
2005,Chicago White Sox,75228000,99,99.0,741,645,0.5638777411273218,91.34819406262612,759878.7878787878,82.56781283126553,8.780381231360593,11.594637541706799,32.47290883422418,0.20537566198146517,True
2005,San Diego Padres,62888192,82,82.0,684,726,0.4723064224755532,76.51364044103963,766929.1707317074,80.49045863901061,-3.976818197970985,11.594637541706799,32.47290883422418,0.20537566198146517,True
2005,Cincinnati Reds,59658275,73,73.0,820,889,0.4603660605129639,74.57930180310017,817236.6438356164,79.87912494296256,-5.299823139862397,11.594637541706799,32.47290883422418,0.20537566198146517,False
2005,Arizona Diamondbacks,63015834,77,77.0,696,856,0.4023255125465957,65.17673303254851,818387.4545454546,80.51396802594846,-15.337234993399946,11.594637541706799,32.47290883422418,0.20537566198146517,False
2005,Houston Astros,76779022,89,89.0,693,609,0.5584806624251385,90.47386731287244,862685.6404494382,82.80443561123353,7.6694317016389135,11.594637541706799,32.47290883422418,0.20537566198146517,True
2005,St. Louis Cardinals,93319842,100,100.0,805,634,0.6099128151725016,98.80587605794528,933198.42,85.06656449477624,13.73931156316904,11.594637541706799,32.47290883422418,0.20537566198146517,True
2005,Atlanta Braves,85148582,90,90.0,769,674,0.5614376216807901,90.952894712288,946095.3555555556,84.00408988308422,6.94880482920378,11.594637541706799,32.47290883422418,0.20537566198146517,True
